ID,Language_ID,Parameter_ID,Form,Segments,Comment,Source
blkS05_910,blk,S05_910,d͡ʒidat͡ʃɨp,,,hew:Scott-Hardiman:Burma-Shan[135]
cvgS05_910,cvg,S05_910,ŋad͡ʒude,,,hwsoc:Abrahametal:WArunachal:2018[150]
suvS05_910,suv,S05_910,tiɲanɨk,,,vphon:Lieberherr:Puroik[118]
mlaS05_910,mla,S05_910,kekelot,,,hv:PostModi:Milang[73]
tanS05_910,tan,S05_910,bed͡ʒət,,,ew:Bhattacharjee:Tangams[149]
aptS05_910,apt,S05_910,welɨnap,,,hvld:Sun:Tani[139]
mhuS05_910,mhu,S05_910,djəmep,,,w:Needham:Digaro[36]
clkS05_910,clk,S05_910,klutə,,,s:Blench:Idu:2017[86]
duuS05_910,duu,S05_910,tekuŋə,,,hld:Namkung:Tibeto-Burman[88]
goeS05_920,goe,S05_920,wago,,,v:Gerber:Gongduk[44]
loyS05_920,loy,S05_920,gwimɨt͡ʃi,,,g:Kretschmar:Sudmustang[11]
sipS05_920,sip,S05_920,mubupɨm,,,s:Kaleon:Sikkim[76]
dzoS05_920,dzo,S05_920,rezɨpip,,,g:Watters:Dzongkha[19]
xkzS05_920,xkz,S05_920,ɲitaraŋ,,,typ:Busch:Kurtoep[118]
grtS05_920,grt,S05_920,t͡ʃɨmən,,,h:Burling:Modhupur-Mandi[55]
aeuS05_920,aeu,S05_920,bjəɲɨbah,,,hew:Scott-Hardiman:Burma-Shan[130]
dhiS05_920,dhi,S05_920,nat͡ʃedəp,,,s:Khatiwada:Dhimal[26]
txoS05_920,txo,S05_920,gunu,,,v:Sotrug:Madeska[30]
mxjS05_920,mxj,S05_920,tibusu,,,s:DasGupta:Miju[71]
lepS05_920,lep,S05_920,walip,,,w:Campbell:India[133]
lifS05_920,lif,S05_920,beŋəʔ,,,d:Michailovsky:Limbu[126]
thfS05_920,thf,S05_920,zinet͡ʃa,,,hv:Chalise:Baram-Thami[98]
blkS05_920,blk,S05_920,dasənu,,,he:Diran:Burma[108]
cvgS05_920,cvg,S05_920,mɨŋam,,,hvw:BlenchPost:Arunachal[129]
suvS05_920,suv,S05_920,wore,,,g:Lieberherr:Bulu-Puroik[63]
mlaS05_920,mla,S05_920,d͡ʒolegap,,,e:Modi:Millangs[30]
tanS05_920,tan,S05_920,kwinɨ,,,ld:Post:Tangam[40]
aptS05_920,apt,S05_920,kinek,,,hvld:Sun:Tani[22]
mhuS05_920,mhu,S05_920,wɨmap,,,hew:Grewal:Arunachal[74]
clkS05_920,clk,S05_920,t͡ʃəɲut͡ʃɨ,,,s:Talukdar:Idu[16]
duuS05_920,duu,S05_920,giŋɨŋ,,,s:PoaLaPolla:Dulong[67]
goeS05_930,goe,S05_930,ŋeɲəd͡ʒi,,,w:vanDriem:Gongduk[87]
loyS05_930,loy,S05_930,d͡ʒeŋuʔ,,,w:Nagano:Glo-Skad[101]
sipS05_930,sip,S05_930,sipu,,,hvw:Grierson:3:I[3]
dzoS05_930,dzo,S05_930,zɨŋosaŋ,,,s:Dorji:Bhutanese[39]
xkzS05_930,xkz,S05_930,ɲed͡ʒip,,,hvld:Hyslop:East-Bodish:2010[68]
grtS05_930,grt,S05_930,ŋuwabɨ,,,s:Burling:Garo:1961[102]
aeuS05_930,aeu,S05_930,d͡ʒimɨdoŋ,,,phonw:Hansson:Gokhy-Akha[143]
dhiS05_930,dhi,S05_930,gwət͡ʃeʔ,,,typ:King:Dhimal[69]
txoS05_930,txo,S05_930,zɨt͡ʃəpon,,,ew:Sanyal:Totos[111]
mxjS05_930,mxj,S05_930,jalot,,,s:DasGupta:Miju[130]
lepS05_930,lep,S05_930,borasin,,,g:Sinha:Lepcha[43]
lifS05_930,lif,S05_930,suɲo,,,hvw:Latham:Comparative[12]
thfS05_930,thf,S05_930,kwipədi,,,d:Turin:Thami[89]
blkS05_930,blk,S05_930,worat͡ʃeʔ,,,phon:Thanamteun:Taungthu[127]
cvgS05_930,cvg,S05_930,jaŋɨ,,,g:Bodt:Duhumbi[33]
suvS05_930,suv,S05_930,ŋerɨk,,,g:Lieberherr:Bulu-Puroik[99]
mlaS05_930,mla,S05_930,nɨzet,,,hv:Post:Milang-Tani[45]
tanS05_930,tan,S05_930,mədəpit,,,s:Badu:Tangam[2]
aptS05_930,apt,S05_930,wuɲaŋək,,,g:Abraham:Apatani[14]
mhuS05_930,mhu,S05_930,kjiɲi,,,e:Ghosh:Mishmis[96]
clkS05_930,clk,S05_930,jabut͡ʃe,,,s:Talukdar:Idu[100]
duuS05_930,duu,S05_930,rəwoŋət,,,s:Luo:Qiu[136]
goeS05_970,goe,S05_970,zɨgut͡ʃop,,,ld:vanDriem:Gongduk:2013[98]
loyS05_970,loy,S05_970,wɨpemen,,,s:Kitamura:Glo-Skad[85]
sipS05_970,sip,S05_970,gwosu,,,s:Mukherjee:Bhotia[20]
dzoS05_970,dzo,S05_970,truwet,,,ld:HyslopTshering:Tasha-Sili[5]
xkzS05_970,xkz,S05_970,gagidu,,,hv:Hyslop:East-Bodish:Reconstruction[68]
grtS05_970,grt,S05_970,nibɨgep,,,d:Nengminza:Garo[88]
aeuS05_970,aeu,S05_970,d͡ʒora,,,d:Shintani:Gokhu[135]
dhiS05_970,dhi,S05_970,d͡ʒawuŋu,,,s:Cooper:Dhimal[119]
txoS05_970,txo,S05_970,kwuto,,,ew:Sanyal:Totos[1]
mxjS05_970,mxj,S05_970,d͡ʒɨli,,,d:Blench:Kman[6]
lepS05_970,lep,S05_970,tibup,,,d:Shipme:Lepcha[88]
lifS05_970,lif,S05_970,ŋəjud͡ʒiʔ,,,ew:Campbell:Limboos[31]
thfS05_970,thf,S05_970,wisɨt,,,v:Turin:Thangmi[143]
blkS05_970,blk,S05_970,tlɨpuwe,,,phon:Nishida:Pao[86]
cvgS05_970,cvg,S05_970,ɲəgəgɨk,,,hwsoc:Abrahametal:WArunachal:2018[46]
suvS05_970,suv,S05_970,məŋe,,,g:Lieberherr:Bulu-Puroik[101]
mlaS05_970,mla,S05_970,nodi,,,hvw:BlenchPost:Arunachal[84]
tanS05_970,tan,S05_970,ɲet͡ʃumə,,,g:Post:Tangam[6]
aptS05_970,apt,S05_970,tlaɲera,,,phon:PostTage:Apatani[11]
mhuS05_970,mhu,S05_970,doraboɲ,,,hv:Sun:Taniish[40]
clkS05_970,clk,S05_970,d͡ʒəga,,,w:Campbell:India[38]
duuS05_970,duu,S05_970,d͡ʒomatum,,,dial:DuoSun:Dulong[111]
goeS05_971,goe,S05_971,daɲu,,,ld:vanDriem:Gongduk:2013[143]
loyS05_971,loy,S05_971,lutət,,,s:Kitamura:Glo-Skad[125]
sipS05_971,sip,S05_971,d͡ʒiniɲ,,,g:Sandberg:Sikkim[18]
dzoS05_971,dzo,S05_971,bəkəŋ,,,ld:HyslopTshering:Tasha-Sili[67]
xkzS05_971,xkz,S05_971,pjɨd͡ʒoʔ,,,g:Hyslop:Kurtop[140]
grtS05_971,grt,S05_971,kukɨ,,,d:Momin:Garo[146]
aeuS05_971,aeu,S05_971,gjoden,,,vld:Hansson:Akhe-Pahi-Akha[40]
dhiS05_971,dhi,S05_971,pjobuk,,,g:King:Dhimal[67]
txoS05_971,txo,S05_971,ɲod͡ʒowɨ,,,hv:vanDriem:Himalayas[26]
mxjS05_971,mxj,S05_971,bwɨgə,,,d:Blench:Kman[62]
lepS05_971,lep,S05_971,gebewə,,,hew:Dalton:Bengal[106]
lifS05_971,lif,S05_971,zebiluk,,,s:Nishi:Limbu[104]
thfS05_971,thf,S05_971,ɲolad͡ʒu,,,v:Turin:Thangmi[78]
blkS05_971,blk,S05_971,ŋaŋənɨp,,,hld:Grierson:12:Burma[4]
cvgS05_971,cvg,S05_971,jawa,,,hwsoc:Abrahametal:WArunachal[117]
suvS05_971,suv,S05_971,kid͡ʒɨdiʔ,,,g:Lieberherr:Bulu-Puroik[150]
mlaS05_971,mla,S05_971,ɲuzewoɲ,,,hv:Post:Milang-Tani[112]
tanS05_971,tan,S05_971,nəɲiɲ,,,ld:Badu:Tangam[32]
aptS05_971,apt,S05_971,ɲoje,,,d:Abraham:Apatani[94]
mhuS05_971,mhu,S05_971,wənat,,,w:Bufan:Zangmian[96]
clkS05_971,clk,S05_971,ŋədu,,,hvld:Konow:Assam[44]
duuS05_971,duu,S05_971,brorɨm,,,ld:Luo:Nuyu:1999[69]
goeS06_110,goe,S06_110,ŋedojo,,,hel:vanDriem:ThreeGems[86]
loyS06_110,loy,S06_110,bwəbɨzu,,,w:Nagano:Glo-Skad[20]
sipS06_110,sip,S06_110,jiminɨ,,,g:Sandberg:Sikkim[126]
dzoS06_110,dzo,S06_110,t͡ʃəgɨ,,,phon:Watters:Dzongkha[67]
xkzS06_110,xkz,S06_110,kjɨgubik,,,g:Hyslop:Kurtop[108]
grtS06_110,grt,S06_110,t͡ʃɨlɨpi,,,hv:Shafer:Northernmost-Naga[122]
aeuS06_110,aeu,S06_110,zugijem,,,d:Shintani:Gokhu[47]
dhiS06_110,dhi,S06_110,ŋədabɨk,,,g:King:Dhimal:2009[147]
txoS06_110,txo,S06_110,deme,,,s:Chakrabarty:Toto[129]
mxjS06_110,mxj,S06_110,t͡ʃut͡ʃato,,,s:Robinson:Mishmis[51]
lepS06_110,lep,S06_110,mɨmugi,,,g:Plaisier:Lepcha[36]
lifS06_110,lif,S06_110,rɨnəŋ,,,d:Michailovsky:Limbu[124]
thfS06_110,thf,S06_110,gjəbɨkep,,,hv:Chalise:Baram-Thami[76]
blkS06_110,blk,S06_110,kalod͡ʒaŋ,,,phon:Nishida:Pao[67]
cvgS06_110,cvg,S06_110,taruzə,,,hwsoc:Abrahametal:WArunachal:2018[120]
suvS06_110,suv,S06_110,sot͡ʃe,,,vphon:Lieberherr:Puroik[86]
mlaS06_110,mla,S06_110,t͡ʃuworoɲ,,,g:Modi:Milang[8]
tanS06_110,tan,S06_110,repuwo,,,hv:Sun:Taniish[88]
aptS06_110,apt,S06_110,brudəbɨɲ,,,typ:Nishi:Lhopa[16]
mhuS06_110,mhu,S06_110,nɨpɨpiɲ,,,w:Campbell:India[8]
clkS06_110,clk,S06_110,ladaso,,,e:Baruah:Idu-Mishmis[94]
duuS06_110,duu,S06_110,zuŋip,,,hvwphon:Sun:Zang-Mian-Yuyin-Cihui[4]
goeS06_120,goe,S06_120,ŋətə,,,ld:vanDriem:Gongduk:2013[112]
loyS06_120,loy,S06_120,monodən,,,g:Kretschmar:Sudmustang[54]
sipS06_120,sip,S06_120,bɨgidɨ,,,e:Ghatak:Bhutia[120]
dzoS06_120,dzo,S06_120,zɨrizəŋ,,,s:Imaeda:Dzongkha[137]
xkzS06_120,xkz,S06_120,wadak,,,phon:Hyslop:Kurtop-Context[32]
grtS06_120,grt,S06_120,zəsase,,,h:Burling:Modhupur-Mandi[129]
aeuS06_120,aeu,S06_120,puŋoŋɨ,,,hew:Scott-Hardiman:Burma-Shan[21]
dhiS06_120,dhi,S06_120,pjepi,,,g:Khatiwada:Dhimal[50]
txoS06_120,txo,S06_120,suwɨt͡ʃem,,,hvw:Grierson:3:I[20]
mxjS06_120,mxj,S06_120,jupozə,,,g:Li:Geman[15]
lepS06_120,lep,S06_120,ɲəgiʔ,,,s:Plaisir:Lepcha:2017[60]
lifS06_120,lif,S06_120,tjisuda,,,g:WeidertSubba:Limbu[62]
thfS06_120,thf,S06_120,krokat͡ʃe,,,d:Turin:Thami[131]
blkS06_120,blk,S06_120,boŋɨtət,,,d:Shintani:Kadaw[70]
cvgS06_120,cvg,S06_120,sokaŋək,,,g:Bodt:Duhumbi[25]
suvS06_120,suv,S06_120,prad͡ʒɨɲi,,,g:Lieberherr:Bulu-Puroik[12]
mlaS06_120,mla,S06_120,gjojəh,,,e:Modi:Millangs[131]
tanS06_120,tan,S06_120,sɨbə,,,s:Badu:Tangam[68]
aptS06_120,apt,S06_120,lenəmuŋ,,,hvld:Sun:Tani[15]
mhuS06_120,mhu,S06_120,klade,,,hv:Sun:Taniish[74]
clkS06_120,clk,S06_120,pjɨsik,,,w:Campbell:India[135]
duuS06_120,duu,S06_120,ŋəɲəpe,,,w:Bufan:Zangmian[146]
goeS06_130,goe,S06_130,mesəzɨɲ,,,ld:vanDriem:Gongduk:2013[36]
loyS06_130,loy,S06_130,sɨjiʔ,,,w:Nagano:Glo-Skad[8]
sipS06_130,sip,S06_130,biram,,,s:Sandberg:Sikkim:1888[81]
dzoS06_130,dzo,S06_130,pajoki,,,g:vanDriem:Dzongkha[85]
xkzS06_130,xkz,S06_130,rowet,,,typ:Busch:Kurtoep[51]
grtS06_130,grt,S06_130,t͡ʃimo,,,gd:Burling:Modhupur-Mandi[26]
aeuS06_130,aeu,S06_130,disɨ,,,phon:Gong:Ake-Hua[5]
dhiS06_130,dhi,S06_130,pwidin,,,hld:Namkung:Tibeto-Burman[16]
txoS06_130,txo,S06_130,zɨɲɨmu,,,s:Bishnu:Toto[65]
mxjS06_130,mxj,S06_130,kənɨk,,,hv:DasGupta:Arunachal[149]
lepS06_130,lep,S06_130,tət͡ʃɨ,,,g:Mainwaring:Rong[61]
lifS06_130,lif,S06_130,nulə,,,g:WeidertSubba:Limbu[124]
thfS06_130,thf,S06_130,ləsɨbu,,,hvw:Grierson:3:I[111]
blkS06_130,blk,S06_130,t͡ʃamoɲik,,,h:Fryer:Burma[79]
cvgS06_130,cvg,S06_130,nanɨt͡ʃɨ,,,hvw:BlenchPost:Arunachal[24]
suvS06_130,suv,S06_130,tejap,,,vphon:Lieberherr:Puroik[62]
mlaS06_130,mla,S06_130,d͡ʒagi,,,hvw:BlenchPost:Arunachal[57]
tanS06_130,tan,S06_130,t͡ʃəreŋə,,,ew:Bhattacharjee:Tangams[2]
aptS06_130,apt,S06_130,wobemə,,,g:Abraham:Apatani[70]
mhuS06_130,mhu,S06_130,nɨjo,,,d:Sastry:Mishmi[111]
clkS06_130,clk,S06_130,wibu,,,hld:Sun:Eastern-Himalayan-China[92]
duuS06_130,duu,S06_130,misoŋ,,,s:Luo:Qiu:1942[42]
goeS06_210,goe,S06_210,ləd͡ʒɨme,,,v:Gerber:Gongduk[110]
loyS06_210,loy,S06_210,t͡ʃiretəm,,,w:Nagano:Glo-Skad[119]
sipS06_210,sip,S06_210,kwəpɨkɨ,,,s:Sandberg:Sikkim:1888[54]
dzoS06_210,dzo,S06_210,t͡ʃaleɲ,,,phon:Watters:Dzongkha[14]
xkzS06_210,xkz,S06_210,nimoh,,,typ:Busch:Kurtoep[6]
grtS06_210,grt,S06_210,bəŋəh,,,hv:Shafer:Northernmost-Naga[25]
aeuS06_210,aeu,S06_210,ɲɨmoŋiʔ,,,phon:Gong:Ake-Hua[40]
dhiS06_210,dhi,S06_210,rəneri,,,g:King:Dhimal:2009[31]
txoS06_210,txo,S06_210,ŋajɨd͡ʒeŋ,,,ew:Sanyal:Totos[6]
mxjS06_210,mxj,S06_210,kjɨt͡ʃə,,,s:DasGupta:Miju[30]
lepS06_210,lep,S06_210,pegi,,,d:Shipme:Lepcha[24]
lifS06_210,lif,S06_210,tjanaŋ,,,g:WeidertSubba:Limbu[34]
thfS06_210,thf,S06_210,prəduwa,,,g:Turin:Thangmi[57]
blkS06_210,blk,S06_210,ranəga,,,hld:Grierson:12:Burma[98]
cvgS06_210,cvg,S06_210,glekik,,,hwsoc:Abrahametal:WArunachal[32]
suvS06_210,suv,S06_210,ranojəʔ,,,g:Lieberherr:Bulu-Puroik[26]
mlaS06_210,mla,S06_210,drelok,,,hld:Namkung:Tibeto-Burman[62]
tanS06_210,tan,S06_210,d͡ʒutawɨk,,,s:Badu:Tangam[116]
aptS06_210,apt,S06_210,nid͡ʒe,,,hld:Namkung:Tibeto-Burman[114]
mhuS06_210,mhu,S06_210,kɨd͡ʒomu,,,s:Sunetal:Menba-Luoba[147]
clkS06_210,clk,S06_210,rəben,,,s:Sunetal:Menba-Luoba[64]
duuS06_210,duu,S06_210,dobukit,,,hws:YDBW:Yunnan[146]
goeS06_220,goe,S06_220,meboput,,,ld:vanDriem:Gongduk:2013[49]
loyS06_220,loy,S06_220,kajimuɲ,,,w:Nagano:Glo-Skad[37]
sipS06_220,sip,S06_220,pɨgo,,,phon:Yliniemi:Sikkim[18]
dzoS06_220,dzo,S06_220,ɲaritək,,,phon:Watters:Dzongkha[41]
xkzS06_220,xkz,S06_220,d͡ʒəlud͡ʒuh,,,s:Hyslop:Kurtop:2017[17]
grtS06_220,grt,S06_220,t͡ʃəgagu,,,s:Phillips:Garo[131]
aeuS06_220,aeu,S06_220,təjɨɲ,,,hew:Scott-Hardiman:Burma-Shan[97]
dhiS06_220,dhi,S06_220,zurinat,,,hld:Namkung:Tibeto-Burman[144]
txoS06_220,txo,S06_220,ləlozu,,,ew:Sanyal:Totos[138]
mxjS06_220,mxj,S06_220,gekə,,,s:Robinson:Mishmis[125]
lepS06_220,lep,S06_220,t͡ʃəgojoʔ,,,hew:Dalton:Bengal[3]
lifS06_220,lif,S06_220,dərituh,,,hew:Dalton:Bengal[54]
thfS06_220,thf,S06_220,ziɲota,,,hv:Chalise:Baram-Thami[36]
blkS06_220,blk,S06_220,rɨgo,,,h:Fryer:Burma[51]
cvgS06_220,cvg,S06_220,wutare,,,hwsoc:Abrahametal:WArunachal[16]
suvS06_220,suv,S06_220,jusitep,,,vphon:Lieberherr:Puroik[118]
mlaS06_220,mla,S06_220,kate,,,s:Tayeng:Milang[65]
tanS06_220,tan,S06_220,rədɨzoɲ,,,ld:Badu:Tangam[63]
aptS06_220,apt,S06_220,grapase,,,s:Sai:Apatani[17]
mhuS06_220,mhu,S06_220,pjɨŋəzoh,,,s:Pulu:Taraon[55]
clkS06_220,clk,S06_220,jawa,,,s:Blench:Idu-Grammar[61]
duuS06_220,duu,S06_220,romen,,,s:Luo:Qiu:1942[15]
goeS06_230,goe,S06_230,pəwa,,,hel:vanDriem:ThreeGems[77]
loyS06_230,loy,S06_230,nudɨt͡ʃoʔ,,,s:Kitamura:Glo-Skad[125]
sipS06_230,sip,S06_230,t͡ʃəne,,,s:Mukherjee:Bhotia[112]
dzoS06_230,dzo,S06_230,lered͡ʒuʔ,,,s:Byrne:Bhutanese[30]
xkzS06_230,xkz,S06_230,bənubek,,,s:Hyslop:Kurtop:2017[118]
grtS06_230,grt,S06_230,sud͡ʒɨ,,,hew:Dalton:Bengal[135]
aeuS06_230,aeu,S06_230,ɲosɨ,,,vld:Hansson:Akhe-Pahi-Akha[14]
dhiS06_230,dhi,S06_230,sɨd͡ʒaŋ,,,g:King:Dhimal:2009[118]
txoS06_230,txo,S06_230,ŋetigi,,,s:Bishnu:Toto[75]
mxjS06_230,mxj,S06_230,nanə,,,ld:DasGupta:Arunachal[47]
lepS06_230,lep,S06_230,pəwot͡ʃum,,,g:Plaisier:Lepcha:2006[97]
lifS06_230,lif,S06_230,roma,,,g:Tumbahang:Chhatthare-Limbu:2017[6]
thfS06_230,thf,S06_230,t͡ʃako,,,v:Turin:Thangmi[35]
blkS06_230,blk,S06_230,d͡ʒəbuŋo,,,w:Tin:Taungthas[19]
cvgS06_230,cvg,S06_230,ɲitɨ,,,hvw:BlenchPost:Arunachal[5]
suvS06_230,suv,S06_230,plorap,,,g:Lieberherr:Bulu-Puroik[77]
mlaS06_230,mla,S06_230,sɨbidən,,,s:Tayeng:Milang[150]
tanS06_230,tan,S06_230,djid͡ʒin,,,ld:Post:Tangam[69]
aptS06_230,apt,S06_230,ŋokukɨh,,,typ:Nishi:Lhopa[53]
mhuS06_230,mhu,S06_230,wəbeŋ,,,w:Needham:Digaro[27]
clkS06_230,clk,S06_230,kreba,,,s:Sunetal:Menba-Luoba[82]
duuS06_230,duu,S06_230,jugaloŋ,,,s:LaPolla:Dulong[4]
goeS06_240,goe,S06_240,semigo,,,ld:vanDriem:Gongduk[144]
loyS06_240,loy,S06_240,twawɨboŋ,,,s:Kitamura:Glo-Skad[32]
sipS06_240,sip,S06_240,sewɨ,,,hvw:Grierson:3:I[38]
dzoS06_240,dzo,S06_240,rud͡ʒi,,,phon:Watters:Five-Tibetan-Himalayan[144]
xkzS06_240,xkz,S06_240,nɨzɨmoŋ,,,hv:Hyslop:Kurtop-Bhutan[46]
grtS06_240,grt,S06_240,d͡ʒəbin,,,hvw:Damant:Brahmaputra-Ningtri[82]
aeuS06_240,aeu,S06_240,dwuse,,,hv:Bradley:Tibeto-Burman:1997[147]
dhiS06_240,dhi,S06_240,t͡ʃaɲup,,,g:King:Dhimal:2009[89]
txoS06_240,txo,S06_240,wotowəp,,,hvw:Grierson:3:I[33]
mxjS06_240,mxj,S06_240,nɨkek,,,typ:Blench:Ethno-Ophresiology[134]
lepS06_240,lep,S06_240,pulɨp,,,g:Plaisier:Lepcha:2006[14]
lifS06_240,lif,S06_240,trəgid͡ʒo,,,g:vanDriem:Limbu[142]
thfS06_240,thf,S06_240,kozidəp,,,v:Turin:Thangmi[20]
blkS06_240,blk,S06_240,lirit,,,d:Shintani:Kadaw[99]
cvgS06_240,cvg,S06_240,ŋedureh,,,hvw:BlenchPost:Arunachal[5]
suvS06_240,suv,S06_240,dabɨzip,,,vphon:Lieberherr:Puroik[62]
mlaS06_240,mla,S06_240,tɨgok,,,e:Modi:Millangs[4]
tanS06_240,tan,S06_240,d͡ʒəŋip,,,ld:Post:Tangam[5]
aptS06_240,apt,S06_240,tjulaze,,,hvld:Sun:Tani[21]
mhuS06_240,mhu,S06_240,d͡ʒezu,,,hvw:Brown:Indo-Chinese[111]
clkS06_240,clk,S06_240,tɨwawo,,,hes:Baima:Linzhi[132]
duuS06_240,duu,S06_240,d͡ʒiŋɨp,,,g:Perlin:Trung[132]
goeS06_250,goe,S06_250,tɨbu,,,ld:vanDriem:Gongduk:2013[117]
loyS06_250,loy,S06_250,nitɨt,,,s:Kitamura:Glo-Skad[45]
sipS06_250,sip,S06_250,ɲakikɨɲ,,,g:Sandberg:Sikkim[60]
dzoS06_250,dzo,S06_250,tlinɨ,,,ld:HyslopTshering:Tasha-Sili[44]
xkzS06_250,xkz,S06_250,kijugɨ,,,s:Hyslop:Kurtop:2017[47]
grtS06_250,grt,S06_250,wiga,,,hv:Sun:Taniish[95]
aeuS06_250,aeu,S06_250,d͡ʒɨjənu,,,d:Shintani:Gokhu[82]
dhiS06_250,dhi,S06_250,meŋep,,,hew:Dalton:Bengal[52]
txoS06_250,txo,S06_250,t͡ʃorɨn,,,s:Chakrabarty:Toto[53]
mxjS06_250,mxj,S06_250,zikitə,,,hvw:BlenchPost:Arunachal[71]
lepS06_250,lep,S06_250,t͡ʃəwah,,,hvw:Latham:Comparative[59]
lifS06_250,lif,S06_250,grɨt͡ʃetuɲ,,,hld:Namkung:Tibeto-Burman[95]
thfS06_250,thf,S06_250,jeŋalak,,,hv:Chalise:Baram-Thami[86]
blkS06_250,blk,S06_250,metuze,,,he:Diran:Burma[136]
cvgS06_250,cvg,S06_250,reŋəŋ,,,hwsoc:Abrahametal:WArunachal[48]
suvS06_250,suv,S06_250,wotuh,,,g:Lieberherr:Bulu-Puroik[82]
mlaS06_250,mla,S06_250,gjejoɲɨ,,,hv:PostModi:Milang[46]
tanS06_250,tan,S06_250,zid͡ʒoliʔ,,,ld:Badu:Tangam[29]
aptS06_250,apt,S06_250,bwɨsipe,,,hvld:Sun:Tani[55]
mhuS06_250,mhu,S06_250,d͡ʒusɨpoʔ,,,e:Ghosh:Mishmis[70]
clkS06_250,clk,S06_250,woraŋ,,,s:Sun:Yidu[47]
duuS06_250,duu,S06_250,lewamip,,,s:Luo:Qiu[61]
goeS06_270,goe,S06_270,sutɨmep,,,w:vanDriem:Gongduk[97]
loyS06_270,loy,S06_270,jod͡ʒiɲoŋ,,,w:Nagano:Glo-Skad[103]
sipS06_270,sip,S06_270,kot͡ʃagu,,,s:Sandberg:Sikkim:1888[24]
dzoS06_270,dzo,S06_270,pokotuk,,,ld:HyslopTshering:Tasha-Sili[36]
xkzS06_270,xkz,S06_270,milesap,,,hvld:Hyslop:East-Bodish[53]
grtS06_270,grt,S06_270,nerɨk,,,es:Bonnerjea:Garo[93]
aeuS06_270,aeu,S06_270,zəkək,,,phon:Gong:Ake-Hua[76]
dhiS06_270,dhi,S06_270,səŋəlup,,,hvw:Grierson:3:I[141]
txoS06_270,txo,S06_270,gjemo,,,hvw:Grierson:3:I[97]
mxjS06_270,mxj,S06_270,t͡ʃɨnɨ,,,hv:DasGupta:Arunachal[108]
lepS06_270,lep,S06_270,təd͡ʒa,,,s:Baskaran:Lepcha[81]
lifS06_270,lif,S06_270,temi,,,g:WeidertSubba:Limbu[43]
thfS06_270,thf,S06_270,samərip,,,hvw:Grierson:3:I[148]
blkS06_270,blk,S06_270,zɨɲəp,,,hew:Scott-Hardiman:Burma-Shan[149]
cvgS06_270,cvg,S06_270,dwomori,,,hwsoc:Abrahametal:WArunachal:2018[133]
suvS06_270,suv,S06_270,kabɨd͡ʒo,,,vphon:Lieberherr:Puroik[117]
mlaS06_270,mla,S06_270,plabu,,,hld:Namkung:Tibeto-Burman[97]
tanS06_270,tan,S06_270,nəleɲ,,,hv:Sun:Taniish[92]
aptS06_270,apt,S06_270,pjijile,,,d:Bouchery:Apatani[103]
mhuS06_270,mhu,S06_270,dojik,,,he:Singh:Scheduled[128]
clkS06_270,clk,S06_270,rəɲə,,,s:Blench:Idu:2017[29]
duuS06_270,duu,S06_270,jabajɨŋ,,,e:SongShen:Dulong[29]
goeS06_280,goe,S06_280,rijum,,,hel:vanDriem:ThreeGems[106]
loyS06_280,loy,S06_280,zoɲɨtaɲ,,,g:Kretschmar:Sudmustang[10]
sipS06_280,sip,S06_280,baŋikə,,,s:Sandberg:Sikkim:1888[70]
dzoS06_280,dzo,S06_280,d͡ʒaŋuk,,,hld:Namkung:Tibeto-Burman[143]
xkzS06_280,xkz,S06_280,roŋun,,,hv:Hyslop:East-Bodish:Reconstruction[125]
grtS06_280,grt,S06_280,wigoɲut,,,w:Campbell:India[37]
aeuS06_280,aeu,S06_280,ŋesət,,,d:Shintani:Gokhu[110]
dhiS06_280,dhi,S06_280,rədurut,,,hvw:Grierson:3:I[29]
txoS06_280,txo,S06_280,nɨdu,,,s:Bishnu:Toto[107]
mxjS06_280,mxj,S06_280,liləwɨ,,,phon:Blench:Kman[130]
lepS06_280,lep,S06_280,wəjɨzu,,,s:Plaisir:Lepcha:2017[133]
lifS06_280,lif,S06_280,mənoga,,,hld:Namkung:Tibeto-Burman[66]
thfS06_280,thf,S06_280,sɨt͡ʃod͡ʒa,,,g:Turin:Thangmi:2006[29]
blkS06_280,blk,S06_280,ŋəri,,,h:Fryer:Burma[67]
cvgS06_280,cvg,S06_280,drinezə,,,hvw:BlenchPost:Arunachal[10]
suvS06_280,suv,S06_280,wuzɨ,,,vphon:Lieberherr:Puroik[84]
mlaS06_280,mla,S06_280,kjəga,,,hew:Grewal:Arunachal[93]
tanS06_280,tan,S06_280,sawet͡ʃo,,,d:Post:Tangam[150]
aptS06_280,apt,S06_280,wəlasoʔ,,,typ:Nishi:Lhopa[107]
mhuS06_280,mhu,S06_280,zɨdasan,,,hld:Namkung:Tibeto-Burman[84]
clkS06_280,clk,S06_280,zoleweʔ,,,w:Campbell:India[92]
duuS06_280,duu,S06_280,ŋekid͡ʒe,,,s:PoaLaPolla:Dulong[8]
goeS06_290,goe,S06_290,bjut͡ʃɨŋen,,,w:vanDriem:Gongduk[108]
loyS06_290,loy,S06_290,ɲuserɨp,,,w:Nagano:Glo-Skad[0]
sipS06_290,sip,S06_290,brewet͡ʃi,,,e:Ghatak:Bhutia[60]
dzoS06_290,dzo,S06_290,nɨjebiʔ,,,hld:Namkung:Tibeto-Burman[38]
xkzS06_290,xkz,S06_290,bwamɨŋot,,,hv:Hyslop:East-Bodish:Reconstruction[91]
